Sample,Similarity1_Score,Similarity2_Score,Similarity_Score
5322,0.448975726,0.81041132,0.629693523
5323,0.233988945,0.826445495,0.53021722
5324,0.333218376,0.716572475,0.524895425
5325,0.666732472,0.782486311,0.724609391
5326,0.467602011,0.682913942,0.575257977
5327,0.411308554,0.621892812,0.516600683
5328,0.557644781,0.89852631,0.728085545
5329,0.527047991,0.61522851,0.571138251
5330,0.100056273,0.648670946,0.37436361
5331,0.493512165,0.772939631,0.633225898
5332,0.56199843,0.846491237,0.704244834
5333,0.555952038,0.783714226,0.669833132
5334,0.395985786,0.849610488,0.622798137
5335,0.518082431,0.681421568,0.599752
5336,0.504473156,0.873657011,0.689065083
5337,0.728980503,0.729756797,0.72936865
5338,0.404960989,0.664669134,0.534815061
5339,0.545386174,0.910139994,0.727763084
5340,0.447127723,0.826520379,0.636824051
5341,0.357131317,0.843160264,0.60014579
5342,0.519066961,0.667248466,0.593157714
5343,0.375793004,0.94871162,0.662252312
5344,0.816304764,0.744398007,0.780351385
5345,0.560064527,0.544314854,0.552189691
5346,0.336863369,0.667491812,0.50217759
5347,0.405856131,0.869238474,0.637547302
5348,0.304316927,0.663761454,0.484039191
5349,0.535226905,0.940028954,0.737627929
5350,0.496280978,0.888493434,0.692387206
5351,0.314673735,0.5937802,0.454226967
5352,0.303194881,0.735071088,0.519132984
5353,0.237363853,0.897921845,0.567642849
5354,0.498542725,0.492735657,0.495639191
5355,0.460025587,0.84344031,0.651732949
5356,0.225633501,0.818706774,0.522170138
5357,0.625086576,0.783517701,0.704302138
5358,0.580175545,0.526853036,0.553514291
5359,0.570946911,0.763174083,0.667060497
5360,0.537214545,0.668435206,0.602824875
5361,0.621945352,0.827200821,0.724573087
5362,0.577562481,0.780758348,0.679160415
5363,0.290417476,0.757173196,0.523795336
5364,0.384193844,0.92064466,0.652419252
5365,0.459230783,0.526037381,0.492634082
5366,0.488290039,0.568607345,0.528448692
5367,0.321772056,0.811783308,0.566777682
5368,0.61786892,0.720627464,0.669248192
5369,0.662618417,0.682903483,0.67276095
5370,0.334411304,0.804118657,0.56926498
5371,0.239601323,0.862688005,0.551144664
5372,0.489621366,0.877503419,0.683562393
5373,0.269130946,0.79568692,0.532408933
5374,0.166116471,0.743340496,0.454728483
5375,0.564839566,0.831097177,0.697968371
5376,0.441609346,0.794679743,0.618144544
5377,0.335044235,0.823099391,0.579071813
5378,0.50159806,0.784571808,0.643084934
5379,0.735140935,0.957122655,0.846131795
5380,0.427366893,0.857968792,0.642667843
5381,0.602061756,0.679305902,0.640683829
5382,0.522112781,0.801062337,0.661587559
5383,0.246222662,0.855974388,0.551098525
5384,0.438104634,0.567604577,0.502854605
5385,0.387574092,0.811246233,0.599410163
5386,0.332992303,0.629224077,0.48110819
5387,0.634249169,0.779612872,0.706931021
5388,0.751801674,0.882259693,0.817030683
5389,0.408147661,0.86773582,0.63794174
5390,0.541168356,0.907576755,0.724372556
5391,0.425812013,0.796852076,0.611332045
5392,0.372714753,0.634894923,0.503804838
5393,0.619117767,0.847560059,0.733338913
5394,0.526213543,0.638945399,0.582579471
5395,0.621544551,0.90543768,0.763491115
5396,0.462377748,0.79355503,0.627966389
5397,0.446914925,0.832196581,0.639555753
5398,0.625047075,0.795401019,0.710224047
5399,0.240506221,0.877240865,0.558873543
5400,0.631191787,0.772580289,0.701886038
5401,0.579267861,0.842331871,0.710799866
5402,0.684801891,0.822830382,0.753816136
5403,0.418929391,0.833509103,0.626219247
5404,0.708731165,0.862924477,0.785827821
5405,0.471428867,0.661951368,0.566690117
5406,0.516457434,0.778894301,0.647675867
5407,0.45642967,0.541192599,0.498811135
5408,0.30495605,0.731311586,0.518133818
5409,0.383971196,0.38365199,0.383811593
5410,0.521860363,0.769805062,0.645832713
5411,0.324807445,0.850316848,0.587562146
5412,0.879185121,0.50444837,0.691816746
5413,0.692777702,0.580299382,0.636538542
5414,0.218793037,0.701564321,0.460178679
5415,0.26744495,0.651031184,0.459238067
5416,0.279592748,0.522442704,0.401017726
5417,0.446297768,0.354059177,0.400178473
5418,0.589530682,0.869428431,0.729479557
5419,0.329578246,0.481604264,0.405591255
5420,0.211875077,0.694928461,0.453401769
5421,0.6442916,0.876820573,0.760556086
5422,0.592664219,0.888845886,0.740755053
5423,0.439777416,0.615746857,0.527762136
5424,0.523781155,0.669452871,0.596617013
5425,0.426243751,0.763350195,0.594796973
5426,0.82215826,0.729305451,0.775731855
5427,0.439318465,0.830279168,0.634798817
5428,0.307269466,0.682606295,0.49493788
5429,0.306602965,0.469425479,0.388014222
5430,0.300825604,0.857798599,0.579312101
5431,0.378469203,0.741612939,0.560041071
5432,0.461037121,0.546859287,0.503948204
5433,0.329883471,0.760502878,0.545193174
5434,0.510878127,0.834869088,0.672873608
5435,0.273876024,0.749703123,0.511789574
5436,0.286931785,0.866452041,0.576691913
5437,0.062262662,0.722971302,0.392616982
5438,0.430371186,0.827973065,0.629172126
5439,0.788909307,0.754106895,0.771508101
5440,0.546736963,0.831982463,0.689359713
5441,0.373776586,0.705623386,0.539699986
5442,0.365657783,0.846554077,0.60610593
5443,0.053491368,0.251731221,0.152611294
5444,0.396765296,0.787945552,0.592355424
5445,0.519605321,0.827666596,0.673635958
5446,0.435985881,0.794448758,0.615217319
5447,0.530834621,0.873001672,0.701918146
5448,0.486734405,0.832709707,0.659722056
5449,0.748607368,0.769656106,0.759131737
5450,0.419472996,0.821727472,0.620600234
5451,0.298346661,0.857283091,0.577814876
5452,0.5353263,0.681633551,0.608479926
5453,0.731286993,0.7757242,0.753505597
5454,0.478408024,0.927982157,0.703195091
5455,0.701808896,0.856182633,0.778995764
5456,0.396507645,0.649102288,0.522804966
5457,0.332601374,0.769959066,0.55128022
5458,0.420464894,0.63970256,0.530083727
5459,0.375546198,0.82047853,0.598012364
5460,0.46445854,0.721610915,0.593034727
5461,0.376509047,0.818041327,0.597275187
5462,0.359397158,0.821322629,0.590359893
5463,0.386338114,0.727275362,0.556806738
5464,0.375912698,0.810462982,0.59318784
5465,0.08046703,0.771003607,0.425735318
5466,0.346050351,0.695027552,0.520538952
5467,0.379981388,0.699633694,0.539807541
5468,0.455768136,0.867237265,0.661502701
5469,0.620134763,0.668408567,0.644271665
5470,0.561317425,0.422118451,0.491717938
5471,0.361849367,0.530429602,0.446139485
5472,0.329386095,0.499736405,0.41456125
5473,0.583064892,0.924792857,0.753928875
5474,0.571520991,0.769959463,0.670740227
5475,0.269364671,0.683556087,0.476460379
5476,0.354939382,0.775416821,0.565178102
5477,0.694406416,0.519669957,0.607038187
5478,0.083874022,0.759099575,0.421486798
5479,0.291452861,0.845483631,0.568468246
5480,0.312407286,0.741350995,0.52687914
5481,0.640313693,0.678157399,0.659235546
5482,0.733568344,0.789217308,0.761392826
5483,0.266554025,0.675552378,0.471053202
5484,0.476201055,0.641095682,0.558648368
5485,0.259580251,0.87432945,0.566954851
5486,0.541316349,0.832119756,0.686718052
5487,0.293550604,0.742545308,0.518047956
5488,0.502017026,0.978411472,0.740214249
5489,0.649002609,0.695714758,0.672358684
5490,0.22640389,0.748808378,0.487606134
5491,0.482308398,0.748345274,0.615326836
5492,0.200594664,0.52620283,0.363398747
5493,0.51013176,0.747147533,0.628639647
5494,0.497060166,0.779035665,0.638047916
5495,0.665310164,0.378172674,0.521741419
5496,0.375438189,0.841522126,0.608480157
5497,0.410645729,0.825411893,0.618028811
5498,0.476213638,0.820141532,0.648177585
5499,0.343298326,0.786978279,0.565138303
5500,0.435438675,0.764357481,0.599898078
5501,0.629643237,0.660107975,0.644875606
5502,0.757032497,0.69241164,0.724722069
5503,0.513718328,0.904236599,0.708977464
5504,0.556588498,0.770145806,0.663367152
5505,0.599491998,0.791258989,0.695375494
5506,0.226659651,0.718440039,0.472549845
5507,0.607510837,0.737898573,0.672704705
5508,0.098318441,0.70327065,0.400794545
5509,0.654621369,0.686038208,0.670329789
5510,0.530381371,0.855455234,0.692918303
5511,0.28829042,0.428524894,0.358407657
5512,0.470853898,0.873950079,0.672401989
5513,0.376556491,0.687572358,0.532064424
5514,0.288350727,0.747367531,0.517859129
5515,0.582642052,0.856224517,0.719433285
5516,0.420833673,0.829026237,0.624929955
5517,0.19298349,0.766297681,0.479640586
5518,0.477198004,0.805128454,0.641163229
5519,0.522155527,0.873974156,0.698064842
5520,0.715133477,0.691201785,0.703167631
5521,0.463867006,0.436823229,0.450345118
5522,0.2292233,0.919654864,0.574439082
5523,0.294251168,0.804551465,0.549401316
5524,0.36270337,0.839833323,0.601268346
5525,0.455351954,0.713279694,0.584315824
5526,0.623391496,0.899616127,0.761503811
5527,0.414769727,0.632992138,0.523880933
5528,0.191688554,0.695353889,0.443521221
5529,0.164821355,0.656879758,0.410850557
5530,0.441578874,0.78735064,0.614464757
5531,0.483403222,0.956743041,0.720073131
5532,0.488041606,0.779755798,0.633898702
5533,0.569251926,0.893795564,0.731523745
5534,0.469357095,0.818963427,0.644160261
5535,0.462432549,0.853884011,0.65815828
5536,0.529422374,0.75624003,0.642831202
5537,0.39444842,0.850549199,0.62249881
5538,0.601386576,0.599636231,0.600511403
5539,0.417199466,0.504085771,0.460642618
5540,0.480739097,0.814826026,0.647782561
5541,0.388431897,0.841094374,0.614763136
5542,0.32736993,0.782502792,0.554936361
5543,0.385660237,0.78677159,0.586215913
5544,0.592472605,0.755368146,0.673920375
5545,0.520486692,0.794673311,0.657580001
5546,0.504182797,0.836700686,0.670441742
5547,0.302270349,0.617159849,0.459715099
5548,0.45122969,0.883700138,0.667464914
5549,0.526510995,0.770637077,0.648574036
5550,0.464374568,0.677327917,0.570851242
5551,0.57929297,0.611840581,0.595566775
5552,0.423992934,0.763413777,0.593703356
5553,0.381309375,0.588954776,0.485132076
5554,0.246316717,0.762497328,0.504407023
5555,0.672093028,0.724580668,0.698336848
5556,0.699982435,0.765966211,0.732974323
5557,0.301229921,0.823698776,0.562464349
5558,0.452378863,0.796487542,0.624433202
5559,0.393782212,0.847387987,0.6205851
5560,0.495025927,0.774790919,0.634908423
5561,0.302956579,0.566860778,0.434908679
5562,0.455356596,0.646328843,0.550842719
5563,0.325278961,0.877004759,0.60114186
5564,0.58251647,0.777388799,0.679952634
5565,0.238788021,0.775534786,0.507161404
5566,0.625381331,0.740474049,0.68292769
5567,0.500213577,0.870883238,0.685548408
5568,0.765331771,0.550813872,0.658072821
5569,0.653884163,0.861786321,0.757835242
5570,0.343513493,0.789463984,0.566488739
5571,0.219724112,0.830089565,0.524906839
5572,0.532284948,0.677106415,0.604695682
5573,0.358479708,0.819256989,0.588868349
5574,0.69594549,0.754441396,0.725193443
5575,0.504904638,0.899131189,0.702017913
5576,0.617656814,0.748057212,0.682857013
5577,0.182911929,0.776464119,0.479688024
5578,0.493181801,0.840022001,0.666601901
5579,0.837254455,0.699255338,0.768254896
5580,0.383763961,0.941090128,0.662427044
5581,0.626119209,0.727190767,0.676654988
5582,0.576050224,0.812753186,0.694401705
5583,0.457752499,0.769098849,0.613425674
5584,0.472784235,0.830138042,0.651461138
5585,0.548839405,0.968721349,0.758780377
5586,0.490826399,0.814138047,0.652482223
5587,0.226148041,0.759089135,0.492618588
5588,0.460781541,0.735718204,0.598249873
5589,0.291683282,0.744900997,0.518292139
5590,0.661031087,0.379993881,0.520512484
5591,0.486631122,0.940491203,0.713561162
5592,0.606916348,0.754507181,0.680711765
5593,0.413222959,0.777996642,0.5956098
5594,0.406359917,0.807887165,0.607123541
5595,0.429979525,0.820995742,0.625487634
5596,0.524020236,0.810742205,0.66738122
5597,0.347991343,0.8865196,0.617255471
5598,0.615706679,0.829605527,0.722656103
5599,0.579776744,0.634886752,0.607331748
5600,0.394902007,0.82111067,0.608006338
5601,0.24238584,0.766548411,0.504467125
5602,0.492002737,0.204105689,0.348054213
5603,0.60467035,0.878952897,0.741811623
5604,0.418737683,0.825657355,0.622197519
5605,0.237778665,0.455429028,0.346603846
5606,0.425542811,0.777298464,0.601420637
5607,0.483631484,0.923160089,0.703395787
5608,0.515088826,0.93622908,0.725658953
5609,0.605713008,0.759691761,0.682702384
5610,0.376992646,0.8028998,0.589946223
5611,0.44360476,0.778369679,0.610987219
5612,0.751691554,0.810392406,0.78104198
5613,0.612067421,0.797054671,0.704561046
5614,0.686593277,0.836104707,0.761348992
5615,0.31683027,0.787866124,0.552348197
5616,0.581386577,0.832361335,0.706873956
5617,0.54509655,0.732355111,0.638725831
5618,0.642531121,0.823467869,0.732999495
5619,0.565909855,0.667202764,0.61655631
5620,0.223166254,0.790039965,0.506603109
5621,0.781574801,0.745748628,0.763661714
5622,0.219361575,0.746183708,0.482772641
5623,0.309595516,0.533626159,0.421610838
5624,0.42367585,0.726078057,0.574876953
5625,0.158617024,0.722023772,0.440320398
5626,0.612502191,0.807957867,0.710230029
5627,0.431549789,0.866064418,0.648807104
5628,0.331010491,0.810304338,0.570657414
5629,0.546548079,0.832287173,0.689417626
5630,0.329097289,0.817867996,0.573482643
5631,0.603735064,0.669446701,0.636590883
5632,0.395141805,0.837884594,0.6165132
5633,0.226419572,0.620842434,0.423631003
5634,0.520585257,0.736625623,0.62860544
5635,0.269475005,0.674594909,0.472034957
5636,0.198444566,0.762880591,0.480662579
5637,0.317719954,0.892108032,0.604913993
5638,0.253023355,0.676172176,0.464597766
5639,0.419092092,0.82786326,0.623477676
5640,0.389446715,0.877940465,0.63369359
5641,0.353160746,0.797037663,0.575099205
5642,0.396785631,0.738762493,0.567774062
5643,0.51226692,0.821487384,0.666877152
5644,0.59770152,0.561485679,0.5795936
5645,0.429126051,0.6946928,0.561909425
5646,0.489856756,0.433601034,0.461728895
5647,0.402619543,0.751646045,0.577132794
5648,0.611666204,0.838301989,0.724984097
5649,0.352165267,0.527278031,0.439721649
5650,0.487887386,0.797348552,0.642617969
5651,0.454236996,0.632415228,0.543326112
5652,0.377549522,0.846937304,0.612243413
5653,0.541205407,0.830207117,0.685706262
5654,0.409982244,0.911621756,0.660802
5655,0.35110924,0.491551331,0.421330286
5656,0.330228531,0.739902206,0.535065369
5657,0.641112021,0.736884921,0.688998471
5658,0.490178256,0.537377103,0.513777679
5659,0.42323212,0.611132945,0.517182533
5660,0.661392792,0.897907583,0.779650188
5661,0.527860568,0.714368052,0.62111431
5662,0.553679755,0.764918389,0.659299072
5663,0.31004355,0.671953059,0.490998304
5664,0.144320108,0.793169794,0.468744951
5665,0.613358089,0.825760216,0.719559153
5666,0.613283764,0.493101296,0.55319253
5667,0.333758652,0.363193159,0.348475906
5668,0.511361499,0.852668208,0.682014853
5669,0.612790565,0.902485624,0.757638094
5670,0.548614882,0.646592697,0.59760379
5671,0.489747919,0.743605694,0.616676806
5672,0.57058208,0.838573443,0.704577762
5673,0.380970363,0.811454794,0.596212579
5674,0.408855342,0.712980786,0.560918064
5675,0.281678527,0.79062712,0.536152824
5676,0.469686965,0.631589627,0.550638296
5677,0.469931911,0.794734977,0.632333444
5678,0.356966591,0.784759327,0.570862959
5679,0.472970864,0.687135118,0.580052991
5680,0.45269878,0.733572925,0.593135852
5681,0.567015527,0.876215286,0.721615406
5682,0.099920155,0.683011413,0.391465784
5683,0.646715408,0.857518461,0.752116935
5684,0.641461797,0.953268038,0.797364918
5685,0.290619957,0.884058861,0.587339409
5686,0.562562724,0.705374045,0.633968384
5687,0.638384864,0.416032658,0.527208761
5688,0.299744453,0.659431085,0.479587769
5689,0.335206038,0.619118465,0.477162252
5690,0.352939872,0.870267522,0.611603697
5691,0.320538724,0.77945313,0.549995927
5692,0.463764091,0.640833885,0.552298988
5693,0.511349577,0.846766057,0.679057817
5694,0.462376393,0.752993814,0.607685103
5695,0.201842598,0.722875198,0.462358898
5696,0.185368219,0.828672518,0.507020368
5697,0.579867214,0.776924607,0.678395911
5698,0.388627156,0.736228891,0.562428023
5699,0.135133808,0.791003969,0.463068889
5700,0.454910102,0.868367235,0.661638669
5701,0.677813475,0.750478087,0.714145781
5702,0.121245718,0.751280566,0.436263142
5703,0.525098167,0.764339958,0.644719063
5704,0.150718298,0.913651067,0.532184682
5705,0.484535027,0.780290105,0.632412566
5706,0.5007994,0.789544455,0.645171928
5707,0.439051954,0.703859482,0.571455718
5708,0.623417734,0.779885654,0.701651694
5709,0.25823042,0.722973813,0.490602116
5710,0.214805393,0.661164344,0.437984869
5711,0.671764026,0.491638053,0.581701039
5712,0.659136682,0.610078119,0.6346074
5713,0.626712798,0.919862353,0.773287576
5714,0.334259321,0.757393571,0.545826446
5715,0.705860061,0.763183207,0.734521634
5716,0.575326267,0.675973243,0.625649755
5717,0.34981246,0.804062717,0.576937589
5718,0.558875143,0.638389327,0.598632235
5719,0.381635902,0.745529146,0.563582524
5720,0.381391981,0.712775834,0.547083908
5721,0.471463398,0.791397788,0.631430593
5722,0.782853502,0.716185998,0.74951975
5723,0.506296575,0.911739989,0.709018282
5724,0.40989479,0.841701481,0.625798136
5725,0.363109872,0.678831829,0.520970851
5726,0.543819904,0.654824668,0.599322286
5727,0.204677401,0.82359261,0.514135006
5728,0.506326249,0.617329354,0.561827802
5729,0.480548654,0.81450523,0.647526942
5730,0.452406065,0.713726607,0.583066336
5731,0.8040248,0.796050957,0.800037879
5732,0.52884751,0.946095099,0.737471305
5733,0.143018481,0.613221772,0.378120126
5734,0.557186256,0.789626013,0.673406134
5735,0.69623947,0.870313433,0.783276451
5736,0.727834571,0.791954781,0.759894676
5737,0.156888331,0.866270383,0.511579357
5738,0.37828223,0.81089776,0.594589995
5739,0.469769845,0.889550415,0.67966013
5740,0.799342101,0.892198943,0.845770522
5741,0.488932242,0.858128722,0.673530482
5742,0.490576865,0.57669607,0.533636468
5743,0.278194542,0.840430374,0.559312458
5744,0.349363094,0.875841061,0.612602077
5745,0.671164078,0.79677076,0.733967419
5746,0.623766096,0.764785077,0.694275586
5747,0.580966867,0.929924537,0.755445702
5748,0.454272757,0.701470772,0.577871764
5749,0.158194161,0.797453439,0.4778238
5750,0.255989455,0.594104898,0.425047176
5751,0.439447681,0.678610405,0.559029043
5752,0.163948245,0.940526304,0.552237275
5753,0.568812247,0.652110684,0.610461465
5754,0.703604832,0.650420654,0.677012743
5755,0.550720115,0.750975712,0.650847914
5756,0.653560509,0.916310244,0.784935376
5757,0.346456068,0.831235693,0.588845881
5758,0.460393319,0.703435016,0.581914168
5759,0.418091587,0.618603115,0.518347351
5760,0.714484662,0.983737874,0.849111268
5761,0.66717416,0.521190684,0.594182422
5762,0.71408692,0.683129847,0.698608383
5763,0.443401329,0.624112983,0.533757156
5764,0.482375812,0.535268026,0.508821919
5765,0.572166191,0.918223564,0.745194877
5766,0.663640914,0.859042126,0.76134152
5767,0.329812958,0.782985774,0.556399366
5768,0.579153957,0.846743642,0.712948799
5769,0.694955712,0.86742126,0.781188486
5770,0.121276771,0.658267808,0.38977229
5771,0.594076239,0.73333961,0.663707924
5772,0.312253114,0.84636082,0.579306967
5773,0.513615162,0.945485286,0.729550224
5774,0.49132522,0.855026108,0.673175664
5775,0.209313675,0.836298296,0.522805985
5776,0.466483588,0.812661312,0.63957245
5777,0.414557805,0.878487511,0.646522658
5778,0.774021148,0.802543566,0.788282357
5779,0.690040264,0.791948529,0.740994397
5780,0.223311465,0.81556888,0.519440172
5781,0.512948524,0.862843211,0.687895868
5782,0.486283327,0.936059979,0.711171653
5783,0.414284422,0.816852227,0.615568325
5784,0.638866241,0.838530607,0.738698424
5785,0.271989198,0.705614061,0.48880163
5786,0.399180856,0.840183781,0.619682318
5787,0.484992121,0.768933896,0.626963008
5788,0.501532611,0.71681363,0.60917312
5789,0.653063051,0.901193415,0.777128233
5790,0.36877759,0.88934464,0.629061115
5791,0.315636712,0.685632756,0.500634734
5792,0.858202049,0.810385009,0.834293529
5793,0.418819803,0.791869048,0.605344425
5794,0.478777705,0.509464092,0.494120898
5795,0.48739056,0.696423138,0.591906849
5796,0.321693774,0.723602177,0.522647976
5797,0.358216695,0.837429767,0.597823231
5798,0.389409079,0.669887968,0.529648523
5799,0.72580975,0.887844921,0.806827335
5800,0.792189509,0.786548794,0.789369152
5801,0.549035931,0.72825926,0.638647595
5802,0.771919864,0.876513597,0.82421673
5803,0.577100432,0.817284329,0.697192381
5804,0.290969083,0.872267775,0.581618429
5805,0.569799387,0.884613185,0.727206286
5806,0.471390082,0.692566316,0.581978199
5807,0.54011733,0.721351141,0.630734235
5808,0.722515677,0.776949144,0.74973241
5809,0.385374459,0.732125775,0.558750117
5810,0.533804113,0.504570384,0.519187249
5811,0.512534129,0.57290815,0.54272114
5812,0.371904728,0.88997921,0.630941969
5813,0.541837192,0.683652815,0.612745004
5814,0.106965016,0.695322347,0.401143682
5815,0.198812158,0.832244024,0.515528091
5816,0.677175001,0.554100598,0.615637799
5817,0.13149105,0.84960879,0.49054992
5818,0.434758243,0.650734652,0.542746447
5819,0.441433667,0.423907694,0.432670681
5820,0.50053228,0.635861133,0.568196706
5821,0.41966421,0.737567406,0.578615808
5822,0.475956046,0.658878705,0.567417376
5823,0.438552465,0.867969016,0.653260741
5824,0.361383626,0.664978466,0.513181046
5825,0.755726503,0.844361005,0.800043754
5826,0.355869204,0.703654032,0.529761618
5827,0.426472897,0.913516574,0.669994735
5828,0.323188563,0.960699319,0.641943941
5829,0.492910012,0.502439317,0.497674664
5830,0.253044863,0.895213754,0.574129309
5831,0.67341857,0.836203788,0.754811179
5832,0.579759935,0.778604069,0.679182002
5833,0.48911616,0.977593208,0.733354684
5834,0.338595093,0.674579393,0.506587243
5835,0.218651518,0.934730388,0.576690953
5836,0.350408091,0.858155548,0.604281819
5837,0.481172166,0.88834794,0.684760053
5838,0.513106065,0.596230444,0.554668255
5839,0.458001315,0.618024777,0.538013046
5840,0.592026815,0.701899498,0.646963157
5841,0.355696318,0.765548535,0.560622426
5842,0.416222465,0.790277253,0.603249859
5843,0.718138217,0.730595969,0.724367093
5844,0.253488807,0.54551237,0.399500588
5845,0.440981789,0.810247806,0.625614798
5846,0.266678692,0.817846632,0.542262662
5847,0.317098428,0.653390138,0.485244283
5848,0.082884398,0.651959216,0.367421807
5849,0.599347972,0.93354886,0.766448416
5850,0.177450693,0.896024057,0.536737375
5851,0.161002017,0.559367945,0.360184981
5852,0.565537022,0.572170745,0.568853884
5853,0.324344361,0.797826072,0.561085216
5854,0.414806763,0.897470939,0.656138851
5855,0.596925529,0.823541508,0.710233518
5856,0.71634258,0.600351657,0.658347118
5857,0.381279808,0.771893288,0.576586548
5858,0.322254942,0.821297424,0.571776183
5859,0.596165927,0.779712569,0.687939248
5860,0.562548698,0.445805237,0.504176967
5861,0.381371174,0.83417444,0.607772807
5862,0.208714565,0.937447541,0.573081053
5863,0.573708878,0.878314474,0.726011676
5864,0.70782458,0.724968765,0.716396673
5865,0.565495293,0.629236623,0.597365958
5866,0.696343958,0.89042783,0.793385894
5867,0.352033017,0.782861663,0.56744734
5868,0.498782403,0.762864347,0.630823375
5869,0.614498615,0.505443473,0.559971044
5870,0.528291548,0.849580314,0.688935931
5871,0.532467722,0.83203777,0.682252746
5872,0.612401039,0.755612683,0.684006861
5873,0.293127972,0.77005272,0.531590346
5874,0.185926601,0.737640435,0.461783518
5875,0.474950956,0.91164682,0.693298888
5876,0.649372616,0.695357223,0.672364919
5877,0.286607423,0.647933439,0.467270431
5878,0.591028427,0.751211721,0.671120074
5879,0.487126186,0.716006225,0.601566206
5880,0.416840121,0.747997029,0.582418575
5881,0.603631491,0.825626809,0.71462915
5882,0.343339756,0.518020015,0.430679886
5883,0.499669715,0.77392742,0.636798568
5884,0.555099243,0.924439483,0.739769363
5885,0.455940884,0.736501171,0.596221028
5886,0.327143453,0.821300972,0.574222213
5887,0.459027971,0.947871036,0.703449503
5888,0.462301241,0.844975706,0.653638474
5889,0.26720457,0.771316397,0.519260483
5890,0.349508011,0.252116125,0.300812068
5891,0.367745736,0.519958947,0.443852342
5892,0.40784054,0.918633768,0.663237154
5893,0.237729767,0.791441688,0.514585728
5894,0.728780093,0.926277462,0.827528778
5895,0.622313153,0.659349459,0.640831306
5896,0.655390085,0.683856519,0.669623302
5897,0.102521454,0.763421556,0.432971505
5898,0.281278907,0.702959934,0.492119421
5899,0.525888226,0.880826952,0.703357589
5900,0.604151793,0.72517113,0.664661462
5901,0.581760077,0.713778678,0.647769377
5902,0.487069435,0.754355109,0.620712272
5903,0.608821018,0.780380369,0.694600693
5904,0.208732892,0.88577258,0.547252736
5905,0.569282958,0.81269562,0.690989289
5906,0.331915833,0.640656174,0.486286004
5907,0.493625892,0.816529685,0.655077789
5908,0.718197294,0.692596481,0.705396887
5909,0.203767439,0.753635936,0.478701687
5910,0.612086519,0.692849161,0.65246784
5911,0.474259054,0.752007361,0.613133207
5912,0.3361822,0.764119485,0.550150843
5913,0.342369942,0.960293291,0.651331617
5914,0.470915833,0.79970406,0.635309947
5915,0.644014187,0.70348725,0.673750719
5916,0.402786476,0.811054662,0.606920569
5917,0.750829318,0.582251044,0.666540181
5918,0.4831496,0.781377934,0.632263767
5919,0.442554664,0.898432046,0.670493355
5920,0.517710965,0.868464286,0.693087625
5921,0.608722894,0.686685372,0.647704133
5922,0.104932515,0.856285295,0.480608905
5923,0.402178254,0.555782013,0.478980134
5924,0.273393513,0.829838471,0.551615992
5925,0.491958775,0.77011796,0.631038368
5926,0.618950946,0.827908502,0.723429724
5927,0.390511609,0.741696296,0.566103952
5928,0.525607546,0.675274302,0.600440924
5929,0.291206279,0.732489926,0.511848103
5930,0.634263092,0.434085117,0.534174105
5931,0.231753481,0.855240834,0.543497157
5932,0.272621383,0.637765371,0.455193377
5933,0.761430362,0.497732245,0.629581304
5934,0.320688871,0.89771319,0.60920103
5935,0.224733656,0.8405556,0.532644628
5936,0.355410331,0.914042364,0.634726348
5937,0.328385355,0.897125789,0.612755572
5938,0.183964429,0.817132165,0.500548297
5939,0.414447497,0.86727665,0.640862074
5940,0.443744729,0.829485342,0.636615036
5941,0.504559666,0.630194098,0.567376882
5942,0.242208986,0.85554938,0.548879183
5943,0.598766564,0.81175342,0.705259992
5944,0.382813957,0.73730893,0.560061443
5945,0.092802705,0.833432715,0.46311771
5946,0.54324151,0.788688509,0.665965009
5947,0.590389526,0.772673113,0.68153132
5948,0.446105991,0.801169422,0.623637707
5949,0.516003829,0.857814169,0.686908999
5950,0.587037512,0.912456189,0.74974685
5951,0.450683125,0.79292842,0.621805772
5952,0.416594941,0.503816511,0.460205726
5953,0.632274729,0.536725115,0.584499922
5954,0.525909615,0.798995404,0.66245251
5955,0.429366581,0.615213575,0.522290078
5956,0.618441401,0.649122763,0.633782082
5957,0.283116052,0.904561671,0.593838861
5958,0.439706269,0.561586147,0.500646208
5959,0.655236224,0.772577387,0.713906805
5960,0.277017328,0.877937378,0.577477353
5961,0.434803035,0.662483475,0.548643255
5962,0.601523182,0.739144428,0.670333805
5963,0.599708195,0.571627544,0.585667869
5964,0.474811895,0.664658581,0.569735238
5965,0.313309751,0.888523111,0.600916431
5966,0.471665427,0.695566443,0.583615935
5967,0.445944231,0.762516109,0.60423017
5968,0.146987251,0.825953227,0.486470239
5969,0.308757305,0.830233332,0.569495319
5970,0.516580267,0.88962507,0.703102669
5971,0.59065994,0.811148758,0.700904349
5972,0.55939763,0.846449192,0.702923411
5973,0.347270341,0.777807333,0.562538837
5974,0.235709422,0.717807379,0.4767584
5975,0.394407134,0.892870688,0.643638911
5976,0.430224885,0.656210937,0.543217911
5977,0.429021629,0.241277141,0.335149385
5978,0.614998655,0.616508252,0.615753453
5979,0.611518183,0.579331463,0.595424823
5980,0.404602939,0.773763164,0.589183051
5981,0.375633282,0.718786748,0.547210015
5982,0.406421002,0.583701481,0.495061241
5983,0.672883954,0.502879958,0.587881956
5984,0.336281918,0.907669885,0.621975902
5985,0.272964319,0.655539903,0.464252111
5986,0.449781587,0.777226528,0.613504058
